customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,AGE
785,8 Starling Trail,2282,NSW,Australia,8,Anthea,Guesford,Female,48,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18,40
786,3 Crest Line Plaza,2223,NSW,Australia,10,Francklin,Ubanks,Male,34,1985-02-14,Assistant Professor,Financial Services,Affluent Customer,N,No,16,35
787,0601 Stephen Place,2292,NSW,Australia,7,Norma,Batrim,Female,29,1996-12-15,Assistant Professor,Retail,Affluent Customer,N,Yes,2,23
788,00 Mockingbird Junction,2141,NSW,Australia,9,Gregg,Townsend,Male,62,1964-07-01,Social Worker,Health,Mass Customer,N,No,11,55
789,37817 Burning Wood Circle,2126,NSW,Australia,11,Gabrielle,Giraudot,Female,69,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14,42
790,02353 Kropf Lane,3046,VIC,Australia,9,Yvonne,Giraudot,Female,22,1968-03-24,Senior Editor,Manufacturing,Affluent Customer,N,No,15,52
791,79 Arkansas Drive,3008,VIC,Australia,10,Tootsie,Hurt,Female,3,1968-09-29,Professor,Manufacturing,Mass Customer,N,Yes,14,51
792,4085 Jackson Hill,2830,NSW,Australia,7,Mitch,Rains,Male,10,1975-11-19,Structural Engineer,Manufacturing,High Net Worth,N,Yes,4,44
793,57 Gulseth Terrace,2099,NSW,Australia,10,Kissie,Delong,Female,97,1989-01-30,Actuary,Financial Services,High Net Worth,N,Yes,9,31
794,52737 Morningstar Crossing,2250,NSW,Australia,3,Scott,Ommundsen,Male,99,1955-05-12,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16,65
795,866 Rockefeller Junction,2171,NSW,Australia,9,Cassy,Awdry,Female,35,1973-08-20,Environmental Tech,Financial Services,High Net Worth,N,No,18,46
796,414 Kensington Lane,3076,VIC,Australia,8,Ira,Lamlin,Female,8,1997-05-27,Financial Analyst,Financial Services,Mass Customer,N,No,2,22
797,81 Holy Cross Alley,2077,NSW,Australia,8,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,No,19,46
798,1 Loomis Parkway,3156,VIC,Australia,9,Dorita,Blackburne,Female,22,1988-05-20,Teacher,Financial Services,High Net Worth,N,No,5,31
799,572 Brown Circle,2756,NSW,Australia,8,Harland,Spilisy,U,39,1988-05-20,Programmer I,IT,Mass Customer,N,Yes,11,31
800,92344 Oakridge Drive,4873,QLD,Australia,4,Quint,Popov,Male,68,1978-12-31,Account Coordinator,Manufacturing,Mass Customer,N,No,8,41
801,1626 Dawn Street,4514,QLD,Australia,3,Bertram,Linn,Male,28,1980-10-08,Geologist IV,Manufacturing,Affluent Customer,N,No,20,39
802,845 Talisman Pass,4210,QLD,Australia,7,Ailyn,Carberry,Female,50,1986-02-20,Financial Analyst,Financial Services,Mass Customer,N,No,3,34
803,1899 Manley Court,4551,QLD,Australia,7,Nina,Murcutt,Female,96,1999-11-11,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3,20
804,15067 Commercial Pass,4006,QLD,Australia,7,Henrietta,Seater,Female,98,1999-06-17,Technical Writer,Manufacturing,High Net Worth,N,Yes,1,20
805,80932 5th Street,2754,NSW,Australia,8,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10,60
806,018 Erie Point,2767,NSW,Australia,9,Carter,Kaesmakers,Male,66,1992-07-28,Sales Representative,Retail,Mass Customer,N,Yes,7,27
807,40402 Moulton Park,2282,NSW,Australia,8,Lorne,Quested,Female,48,1980-11-25,Safety Technician I,Retail,Affluent Customer,N,No,16,39
808,246 Norway Maple Trail,3810,VIC,Australia,2,Nigel,Phippard,Male,21,1979-11-21,Social Worker,Health,High Net Worth,N,Yes,17,40
809,2 Autumn Leaf Plaza,2137,NSW,Australia,8,Nevsa,Washtell,Female,83,1977-10-23,Biostatistician III,Health,Mass Customer,N,No,18,42
810,808 Starling Place,2173,NSW,Australia,9,Fawnia,Bartrum,Female,24,1998-04-04,Software Test Engineer IV,Health,Mass Customer,N,Yes,1,22
811,5409 Mandrake Circle,2152,NSW,Australia,10,Ive,Chapelhow,Male,6,1984-01-13,Nurse Practicioner,Health,Mass Customer,N,No,8,36
812,786 Bonner Drive,2340,NSW,Australia,4,Coral,Dunkirk,Female,1,1989-09-22,Nurse Practicioner,Financial Services,Mass Customer,N,No,16,30
813,7175 Orin Junction,2088,NSW,Australia,12,Lisette,Nesbit,Female,12,1962-03-21,Account Representative III,Health,Mass Customer,N,No,14,58
814,8208 Lotheville Street,3805,VIC,Australia,8,Raffarty,Giacomoni,Male,60,1959-12-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14,60
815,25689 Eastlawn Crossing,2067,NSW,Australia,11,Caryn,Sampey,Female,47,1974-07-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,22,45
816,44 Lakewood Gardens Pass,2122,NSW,Australia,10,Donni,Boor,Female,71,1957-01-10,Product Engineer,Manufacturing,Mass Customer,N,No,15,63
817,87 Twin Pines Plaza,3976,VIC,Australia,5,Niel,Abilowitz,Male,38,1992-04-08,Editor,Financial Services,Mass Customer,N,Yes,6,28
818,65 Sachtjen Park,2067,NSW,Australia,11,Beverie,Bosanko,Female,17,1973-12-21,Chemical Engineer,Manufacturing,Mass Customer,N,No,11,46
819,84 Loomis Pass,2000,NSW,Australia,12,Temp,Thebeau,Male,7,1975-07-17,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5,44
820,58047 Westport Road,2040,NSW,Australia,12,Cecilia,Chipchase,Female,12,1977-01-06,Associate Professor,Financial Services,High Net Worth,N,No,16,43
821,59000 American Center,2530,NSW,Australia,8,Gregoor,Aronovitz,Male,41,1981-07-24,Financial Analyst,Financial Services,Mass Customer,N,Yes,7,38
822,659 Scofield Street,3175,VIC,Australia,5,Ardis,Tomlett,Female,67,1974-10-23,Sales Associate,Health,High Net Worth,N,No,17,45
823,388 Weeping Birch Plaza,2156,NSW,Australia,11,Stesha,Morecombe,Female,91,1990-02-17,Internal Auditor,Manufacturing,Affluent Customer,N,No,9,30
824,09413 Holmberg Terrace,4127,QLD,Australia,3,Fleurette,Whardley,Female,97,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12,43
825,8640 Village Junction,2066,NSW,Australia,12,Willis,Whyler,Male,17,1975-08-15,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,16,44
826,177 Sheridan Trail,2759,NSW,Australia,8,Marc,Waddilove,Male,92,1998-12-25,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1,21
827,1 Oriole Alley,4171,QLD,Australia,11,Phillis,Rudwell,Female,90,1996-05-07,Recruiting Manager,Health,Affluent Customer,N,No,5,24
828,8925 Ryan Trail,2073,NSW,Australia,11,Darda,Kernocke,Female,93,1957-12-14,Recruiting Manager,Health,Mass Customer,N,Yes,20,62
829,77 Nova Junction,3218,VIC,Australia,8,Byran,Goodfield,Male,84,2001-01-22,Environmental Tech,Financial Services,High Net Worth,N,Yes,2,19
830,43 Esker Pass,2228,NSW,Australia,8,Jayson,Chilcott,Male,58,1981-05-31,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,38
831,205 Melody Circle,4207,QLD,Australia,4,Teddy,Keijser,Male,4,1973-04-20,Paralegal,Financial Services,Affluent Customer,N,No,11,47
832,44997 Anniversary Way,4114,QLD,Australia,3,Shaun,Murphey,Male,30,1977-11-30,Research Assistant IV,Retail,Mass Customer,N,No,14,42
833,4444 Bunting Point,2430,NSW,Australia,7,Wadsworth,Hubane,Male,9,1995-10-03,Safety Technician II,Retail,High Net Worth,N,Yes,4,24
834,3 Washington Plaza,3199,VIC,Australia,7,Rudolf,Brandes,Male,37,1973-04-07,Environmental Tech,Financial Services,Mass Customer,N,No,3,47
835,285 Aberg Point,2192,NSW,Australia,10,Zachary,Matyukon,Male,85,1968-04-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9,52
836,4 Sachtjen Avenue,4210,QLD,Australia,10,Clemence,Vautre,Female,33,1990-04-02,Actuary,Financial Services,Mass Customer,N,Yes,9,30
837,055 Dakota Pass,2290,NSW,Australia,8,Derick,Fasler,Male,4,1957-01-11,Internal Auditor,Financial Services,Mass Customer,N,Yes,13,63
838,6 Green Ridge Circle,4350,QLD,Australia,3,Hayden,Heersema,Male,27,1971-02-03,Financial Advisor,Financial Services,High Net Worth,N,No,15,49
839,6841 Dawn Drive,2880,NSW,Australia,1,Charis,Greaves,U,14,1971-02-03,Structural Analysis Engineer,IT,Mass Customer,N,Yes,11,49
840,74251 Golden Leaf Lane,4413,QLD,Australia,3,Chas,Carabet,Male,94,1964-06-20,VP Sales,Financial Services,Affluent Customer,N,Yes,19,55
841,2 Dwight Street,3187,VIC,Australia,11,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8,53
842,511 Gulseth Plaza,3028,VIC,Australia,6,Mahmud,Dobbson,Male,59,1999-08-16,Compensation Analyst,Financial Services,High Net Worth,N,No,2,20
843,71801 Grover Point,2166,NSW,Australia,10,Salomone,Sleford,Male,80,1989-09-05,Developer II,Manufacturing,Affluent Customer,N,Yes,9,30
844,69 Hovde Plaza,2680,NSW,Australia,5,Tome,Tyt,Male,13,1978-01-13,Nurse Practicioner,Financial Services,High Net Worth,N,No,9,42
845,3387 Warrior Court,2527,NSW,Australia,7,Koressa,Maris,Female,51,1973-12-24,Associate Professor,Manufacturing,Mass Customer,N,No,3,46
846,7837 Derek Street,2147,NSW,Australia,9,Alvan,Rebichon,Male,60,1954-03-25,Geologist I,Manufacturing,Affluent Customer,N,No,17,66
847,00 Algoma Crossing,2141,NSW,Australia,7,Kelci,Morrison,Female,66,1991-05-26,Chief Design Engineer,Retail,High Net Worth,N,No,9,28
848,341 Londonderry Point,4215,QLD,Australia,7,Lannie,Chat,Male,79,1979-06-25,VP Product Management,Manufacturing,Mass Customer,N,No,13,40
849,2661 Di Loreto Point,4701,QLD,Australia,7,Sylvan,Capper,Male,72,1969-09-15,Librarian,Entertainment,Mass Customer,N,No,10,50
850,036 Kedzie Terrace,2163,NSW,Australia,9,Nevin,Hanfrey,Male,79,2000-09-24,Clinical Specialist,Health,Mass Customer,N,No,1,19
851,615 Spenser Drive,4220,QLD,Australia,10,Cammi,Tesmond,Female,19,1987-12-30,Project Manager,Health,Affluent Customer,N,Yes,2,32
852,641 Waywood Lane,2336,NSW,Australia,7,Andie,Bonney,Female,37,2000-11-04,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2,19
853,49 Buhler Plaza,2650,NSW,Australia,2,Nolana,Rotter,Female,26,1981-10-04,Media Manager I,Retail,Mass Customer,N,Yes,16,38
854,56 Graceland Alley,3031,VIC,Australia,7,Charisse,Thoresby,Female,35,2000-10-24,Marketing Manager,Retail,Affluent Customer,N,No,2,19
855,3 Magdeline Way,4415,QLD,Australia,2,Bennie,Llywarch,Female,74,1974-10-26,General Manager,Retail,High Net Worth,N,Yes,16,45
856,94 Anhalt Way,3139,VIC,Australia,7,Peyton,Monkeman,Male,63,1988-10-01,Quality Engineer,Financial Services,Mass Customer,N,Yes,9,31
857,18 Parkside Plaza,4122,QLD,Australia,4,Theo,Monkeman,Female,15,1964-08-14,General Manager,Financial Services,High Net Worth,N,No,4,55
858,681 Transport Pass,4055,QLD,Australia,7,Barby,Charlwood,Female,79,1980-06-02,Internal Auditor,Financial Services,High Net Worth,N,Yes,9,39
859,6 Harper Lane,2150,NSW,Australia,10,Devinne,Tommeo,Female,53,1978-08-02,Geologist I,Financial Services,Affluent Customer,N,Yes,7,41
860,59041 Independence Point,4020,QLD,Australia,9,Ida,Tommeo,Female,80,1980-08-12,Geologist I,Financial Services,High Net Worth,N,Yes,7,39
861,55 Hovde Parkway,3975,VIC,Australia,8,Rebekah,Dmych,Female,73,1977-05-24,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17,42
862,36903 Reinke Trail,3147,VIC,Australia,10,Worden,Fossitt,Male,83,1977-12-27,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16,42
863,938 Nova Junction,3623,VIC,Australia,1,Kessiah,Logg,Female,19,1961-09-10,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5,58
864,48 Bobwhite Crossing,4122,QLD,Australia,8,Regen,Nares,Male,6,1970-03-06,Senior Financial Analyst,Retail,High Net Worth,N,Yes,4,50
865,7391 Ruskin Parkway,4356,QLD,Australia,5,Germain,De la Harpe,Female,73,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19,55
866,677 Butternut Crossing,2216,NSW,Australia,7,Stanislaus,Gottelier,Male,28,1973-01-05,Associate Professor,Telecommunications,Affluent Customer,N,Yes,14,47
867,8360 Washington Avenue,3124,VIC,Australia,12,Lura,MacKim,Female,12,1973-05-10,VP Marketing,Telecommunications,Mass Customer,N,No,17,47
868,519 Maywood Pass,2768,NSW,Australia,10,Effie,Duddy,Female,84,1979-07-18,VP Accounting,Financial Services,Mass Customer,N,Yes,11,40
869,6712 Nova Crossing,2065,NSW,Australia,10,Addia,Abels,Female,7,1984-03-11,Account Representative I,Financial Services,High Net Worth,N,Yes,10,36
870,383 Rockefeller Junction,2753,NSW,Australia,9,Hugh,Wilce,Male,63,1964-01-29,Pharmacist,Health,Mass Customer,N,No,6,56
871,71039 Packers Street,2034,NSW,Australia,10,Janka,Yesinin,Female,40,1992-01-20,Pharmacist,Health,Mass Customer,N,Yes,5,28
872,5 Hauk Lane,2650,NSW,Australia,3,Suki,Ivachyov,Female,47,1971-04-28,Structural Engineer,IT,Mass Customer,N,No,13,49
873,02377 Maywood Trail,2287,NSW,Australia,7,Worthington,Penwarden,Male,37,1959-12-23,Occupational Therapist,Health,Affluent Customer,N,Yes,20,60
874,2 School Street,2010,NSW,Australia,10,Howard,Oseland,Male,78,2001-05-05,Occupational Therapist,Health,Mass Customer,N,Yes,1,19
875,9254 Straubel Street,3034,VIC,Australia,9,Caryl,Linnett,Male,34,1999-02-23,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2,21
876,3 Glacier Hill Parkway,2196,NSW,Australia,10,Neil,Jencey,Male,44,1968-10-06,Physical Therapy Assistant,IT,High Net Worth,N,No,19,51
877,029 Springview Place,2177,NSW,Australia,8,Didi,Milne,Female,92,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3,32
878,1 Springview Place,4800,QLD,Australia,5,Clarence,Silby,Male,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9,37
879,60 Meadow Valley Avenue,2219,NSW,Australia,10,Hestia,Smetoun,Female,58,1978-08-02,Environmental Specialist,Manufacturing,Mass Customer,N,No,12,41
880,42 Thompson Hill,2234,NSW,Australia,10,Neely,Lundon,Female,11,1963-12-31,Internal Auditor,Manufacturing,High Net Worth,N,Yes,10,56
881,2 Pankratz Street,4812,QLD,Australia,5,Carmella,O' Lone,Female,82,1980-05-07,Information Systems Manager,Manufacturing,High Net Worth,N,No,15,40
882,65345 Marcy Crossing,2065,NSW,Australia,12,Esmaria,Lythgoe,Female,59,1965-09-29,Information Systems Manager,Property,Mass Customer,N,Yes,11,54
883,77 Pawling Pass,2537,NSW,Australia,3,Lolita,Bennie,U,73,1965-09-29,Recruiter,IT,Mass Customer,N,Yes,11,54
884,06419 Dayton Junction,3191,VIC,Australia,10,Pepito,Lamming,Male,11,1978-01-30,Web Designer IV,Property,Mass Customer,N,No,17,42
885,5 Hauk Way,4870,QLD,Australia,8,Yancey,Wivell,Male,20,1966-11-11,Statistician IV,Financial Services,Mass Customer,N,No,18,53
886,923 Westerfield Junction,2065,NSW,Australia,10,Dawna,McCullen,Female,53,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11,45
887,707 Spaight Place,2830,NSW,Australia,4,Patrizius,Hardinge,Male,55,1997-11-17,Accounting Assistant III,Manufacturing,High Net Worth,N,No,1,22
888,89 Monument Place,4720,QLD,Australia,1,Chickie,Gulleford,Female,62,1963-11-10,Accountant IV,Manufacturing,Mass Customer,N,No,10,56
889,583 Coleman Parkway,4213,QLD,Australia,9,Ezequiel,Coggeshall,Male,46,1967-02-19,Sales Representative,Retail,Affluent Customer,N,Yes,10,53
890,376 Buena Vista Street,2026,NSW,Australia,11,Tony,Cordsen,Female,55,1974-02-01,Dental Hygienist,Health,Mass Customer,N,Yes,15,46
891,91457 Anderson Avenue,3124,VIC,Australia,12,Talbot,Andrioni,Male,21,1981-08-06,Occupational Therapist,Health,High Net Worth,N,Yes,9,38
892,39 Ronald Regan Alley,3765,VIC,Australia,8,Conroy,Healy,U,22,1981-08-06,Office Assistant II,IT,Mass Customer,N,Yes,11,38
893,1 5th Parkway,2148,NSW,Australia,8,Gibby,Fearnley,Male,97,1983-09-11,Geologist I,IT,Mass Customer,N,No,16,36
894,7 Meadow Ridge Center,2165,NSW,Australia,9,Catie,Kibbey,Female,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9,49
895,41821 Sheridan Center,2756,NSW,Australia,9,Juli,Curness,Female,58,1966-09-03,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,12,53
896,7 Reindahl Center,2767,NSW,Australia,8,Idell,Belderson,Female,25,1978-06-10,VP Sales,Financial Services,Mass Customer,N,No,15,41
897,6382 Bayside Street,2153,NSW,Australia,10,Pris,Fance,Female,25,1969-01-11,Account Executive,Manufacturing,Mass Customer,N,No,11,51
898,850 Manitowish Avenue,2148,NSW,Australia,8,Reyna,Braizier,Female,53,1977-08-28,General Manager,Financial Services,Affluent Customer,N,No,16,42
899,88 Comanche Point,2486,NSW,Australia,7,Teodora,Lawling,Female,42,1963-08-05,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12,56
900,13845 Hayes Center,3228,VIC,Australia,8,Clevey,Ivamy,Male,48,1990-08-07,Associate Professor,Manufacturing,Mass Customer,N,Yes,5,29
901,88022 South Road,4511,QLD,Australia,5,Letta,McCarter,Female,13,1975-04-27,Associate Professor,Retail,Mass Customer,N,Yes,16,45
902,9 Northridge Lane,2340,NSW,Australia,3,Selene,Vasiltsov,Female,37,1989-07-26,Staff Scientist,Retail,Mass Customer,N,No,18,30
903,95530 Hallows Circle,4110,QLD,Australia,5,Hewe,Lidgley,Male,46,1961-07-03,Staff Scientist,Financial Services,Mass Customer,N,No,14,58
904,97 Karstens Place,4226,QLD,Australia,7,Kariotta,Ludman,Female,51,1974-05-06,Database Administrator II,Financial Services,High Net Worth,N,Yes,11,46
905,237 Summit Pass,4506,QLD,Australia,3,Dorian,Drinkel,Female,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,N,No,12,42
906,1 Cottonwood Street,3150,VIC,Australia,9,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3,21
907,8642 Forest Run Avenue,2026,NSW,Australia,9,Eamon,McWhin,Male,51,1978-12-25,Sales Associate,Property,High Net Worth,N,Yes,17,41
908,352 Bonner Crossing,3084,VIC,Australia,8,Carry,Tomlett,Female,86,1980-08-28,Sales Associate,Financial Services,Affluent Customer,N,Yes,17,39
909,52726 High Crossing Junction,3802,VIC,Australia,7,Suzette,Surgison,Female,77,1960-01-04,Operator,Financial Services,High Net Worth,N,Yes,8,60
910,60086 Summit Lane,2116,NSW,Australia,10,Lewes,Foulcher,Male,50,1986-04-26,Biostatistician I,Financial Services,Mass Customer,N,No,14,34
911,5 Farmco Way,2747,NSW,Australia,8,Marcellus,Shawcroft,Male,62,1974-10-13,Structural Analysis Engineer,Property,Affluent Customer,N,No,3,45
912,33 Kropf Hill,2211,NSW,Australia,10,Vince,Dalmon,Male,37,1968-07-19,Sales Representative,Retail,Mass Customer,N,Yes,19,51
913,2 Derek Pass,2222,NSW,Australia,7,Dayle,Spearman,Female,67,2000-10-28,Sales Representative,Financial Services,Mass Customer,N,No,1,19
914,87140 Mandrake Lane,3124,VIC,Australia,8,Marc,Egleton,Male,73,1999-06-16,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2,20
915,69278 High Crossing Place,2795,NSW,Australia,5,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7,35
916,42 Cordelia Park,2567,NSW,Australia,8,Joycelin,Orrice,Female,18,1991-06-18,Recruiter,Entertainment,Affluent Customer,N,No,8,28
917,50 2nd Center,3188,VIC,Australia,9,Odo,MacKaig,Male,63,1964-05-06,VP Product Management,Financial Services,Mass Customer,N,No,19,56
918,8 Colorado Circle,3730,VIC,Australia,4,Mahmud,Chiles,Male,73,1975-02-26,Internal Auditor,Health,High Net Worth,N,No,13,45
919,55 Daystar Court,2234,NSW,Australia,10,Grove,Peltzer,Male,48,1987-07-17,Registered Nurse,Health,Mass Customer,N,Yes,13,32
920,21 Dwight Crossing,2062,NSW,Australia,10,Stefano,Thornborrow,Male,89,1976-01-19,Software Test Engineer IV,Health,Mass Customer,N,Yes,19,44
921,3828 Norway Maple Avenue,2027,NSW,Australia,11,Gretchen,Seneschal,Female,77,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,N,No,7,40
922,3044 Summer Ridge Center,3060,VIC,Australia,8,Bekki,Ralston,Female,52,1972-10-10,Operator,Financial Services,Mass Customer,N,No,19,47
923,43455 Carey Center,4131,QLD,Australia,4,Garrek,Grimwade,Male,44,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19,42
924,57953 Drewry Street,2518,NSW,Australia,10,Clementius,Hambric,Male,33,1976-11-08,Computer Systems Analyst II,Financial Services,Affluent Customer,N,No,13,43
925,3 Luster Junction,2323,NSW,Australia,4,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16,41
926,9987 Stuart Alley,2766,NSW,Australia,8,Terrel,Matthisson,Male,18,1965-10-14,Professor,Telecommunications,Affluent Customer,N,No,10,54
927,2309 Gulseth Way,3199,VIC,Australia,8,Jarret,Matthisson,Male,25,1966-02-19,Cost Accountant,Financial Services,Mass Customer,N,Yes,18,54
928,730 Dixon Place,3158,VIC,Australia,8,Porty,Clemmitt,Male,61,1973-05-14,Associate Professor,Financial Services,High Net Worth,N,Yes,18,47
929,10421 Cordelia Parkway,3188,VIC,Australia,12,Kippy,Conerding,Male,0,1965-09-04,Database Administrator III,Financial Services,Mass Customer,N,Yes,13,54
930,35454 Welch Hill,2477,NSW,Australia,6,Evelina,Dinan,Female,86,1971-11-10,Executive Secretary,Retail,Mass Customer,N,Yes,8,48
931,3403 Spenser Terrace,3143,VIC,Australia,8,Katrina,Sappson,Female,59,1999-08-07,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1,20
932,06 Oneill Parkway,2770,NSW,Australia,7,Yoko,Dowrey,Female,30,1989-07-20,Graphic Designer,Manufacturing,Mass Customer,N,No,18,30
933,243 Ridge Oak Center,2195,NSW,Australia,9,Melany,L'oiseau,Female,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5,23
